vendor_id,week_start_date,vendor_name,vendor_type,sla_target_hours,request_volume,actual_avg_hours,breach_flag,sla_compliance_pct
VEN0064,2024-04-15,Preferred Service Vendor 064,Preferred,2,4389,1.4,0,1.0
VEN0064,2024-04-22,Preferred Service Vendor 064,Preferred,2,3276,3.04,1,0.948
VEN0064,2024-04-29,Preferred Service Vendor 064,Preferred,2,6140,2.47,1,0.9765
VEN0064,2024-05-06,Preferred Service Vendor 064,Preferred,2,4123,2.9,1,0.955
VEN0064,2024-05-13,Preferred Service Vendor 064,Preferred,2,4735,1.96,0,1.0
VEN0064,2024-05-20,Preferred Service Vendor 064,Preferred,2,4202,2.08,1,0.996
VEN0064,2024-05-27,Preferred Service Vendor 064,Preferred,2,508,1.69,0,1.0
VEN0064,2024-06-03,Preferred Service Vendor 064,Preferred,2,4940,5.07,1,0.8465
VEN0064,2024-06-10,Preferred Service Vendor 064,Preferred,2,5965,1.79,0,1.0
VEN0064,2024-06-17,Preferred Service Vendor 064,Preferred,2,3635,2.18,1,0.991
VEN0064,2024-06-24,Preferred Service Vendor 064,Preferred,2,2677,1.67,0,1.0
VEN0064,2024-07-01,Preferred Service Vendor 064,Preferred,2,3082,0.64,0,1.0
VEN0064,2024-07-08,Preferred Service Vendor 064,Preferred,2,2465,2.37,1,0.9815
VEN0064,2024-07-15,Preferred Service Vendor 064,Preferred,2,4303,2.08,1,0.996
VEN0064,2024-07-22,Preferred Service Vendor 064,Preferred,2,3812,1.21,0,1.0
VEN0064,2024-07-29,Preferred Service Vendor 064,Preferred,2,3290,3.48,1,0.926
VEN0064,2024-08-05,Preferred Service Vendor 064,Preferred,2,3990,2.51,1,0.9745
VEN0064,2024-08-12,Preferred Service Vendor 064,Preferred,2,2782,2.44,1,0.978
VEN0064,2024-08-19,Preferred Service Vendor 064,Preferred,2,3387,3.13,1,0.9435
VEN0064,2024-08-26,Preferred Service Vendor 064,Preferred,2,3725,3.05,1,0.9475
VEN0064,2024-09-02,Preferred Service Vendor 064,Preferred,2,2432,4.64,1,0.868
VEN0064,2024-09-09,Preferred Service Vendor 064,Preferred,2,2569,1.58,0,1.0
VEN0064,2024-09-16,Preferred Service Vendor 064,Preferred,2,4897,1.59,0,1.0
VEN0064,2024-09-23,Preferred Service Vendor 064,Preferred,2,5306,1.44,0,1.0
VEN0064,2024-09-30,Preferred Service Vendor 064,Preferred,2,3100,2.42,1,0.979
VEN0064,2024-10-07,Preferred Service Vendor 064,Preferred,2,3969,2.77,1,0.9615
VEN0064,2024-10-14,Preferred Service Vendor 064,Preferred,2,3553,1.59,0,1.0
VEN0064,2024-10-21,Preferred Service Vendor 064,Preferred,2,2989,1.92,0,1.0
VEN0064,2024-10-28,Preferred Service Vendor 064,Preferred,2,6980,1.46,0,1.0
VEN0064,2024-11-04,Preferred Service Vendor 064,Preferred,2,3993,0.71,0,1.0
VEN0064,2024-11-11,Preferred Service Vendor 064,Preferred,2,3297,3.61,1,0.9195
VEN0064,2024-11-18,Preferred Service Vendor 064,Preferred,2,3736,2.51,1,0.9745
VEN0064,2024-11-25,Preferred Service Vendor 064,Preferred,2,1334,2.56,1,0.972
VEN0064,2024-12-02,Preferred Service Vendor 064,Preferred,2,5093,2.02,1,0.999
VEN0064,2024-12-09,Preferred Service Vendor 064,Preferred,2,695,3.6,1,0.92
VEN0064,2024-12-16,Preferred Service Vendor 064,Preferred,2,2498,1.41,0,1.0
VEN0064,2024-12-23,Preferred Service Vendor 064,Preferred,2,5464,1.56,0,1.0
VEN0064,2024-12-30,Preferred Service Vendor 064,Preferred,2,5723,0.5,0,1.0
VEN0065,2023-01-02,Preferred Service Vendor 065,Standard,8,4003,5.17,0,1.0
VEN0065,2023-01-09,Preferred Service Vendor 065,Standard,8,4159,11.02,1,0.849
VEN0065,2023-01-16,Preferred Service Vendor 065,Standard,8,4408,6.46,0,1.0
VEN0065,2023-01-23,Preferred Service Vendor 065,Standard,8,4230,10.08,1,0.896
VEN0065,2023-01-30,Preferred Service Vendor 065,Standard,8,4083,7.69,0,1.0
VEN0065,2023-02-06,Preferred Service Vendor 065,Standard,8,2868,7.02,0,1.0
VEN0065,2023-02-13,Preferred Service Vendor 065,Standard,8,3590,6.46,0,1.0
VEN0065,2023-02-20,Preferred Service Vendor 065,Standard,8,4242,6.45,0,1.0
VEN0065,2023-02-27,Preferred Service Vendor 065,Standard,8,4072,7.36,0,1.0
VEN0065,2023-03-06,Preferred Service Vendor 065,Standard,8,4976,12.33,1,0.7835
VEN0065,2023-03-13,Preferred Service Vendor 065,Standard,8,3634,10.96,1,0.852
VEN0065,2023-03-20,Preferred Service Vendor 065,Standard,8,3196,7.59,0,1.0
VEN0065,2023-03-27,Preferred Service Vendor 065,Standard,8,3303,8.7,1,0.965
VEN0065,2023-04-03,Preferred Service Vendor 065,Standard,8,3141,14.8,1,0.66
VEN0065,2023-04-10,Preferred Service Vendor 065,Standard,8,4908,7.3,0,1.0
VEN0065,2023-04-17,Preferred Service Vendor 065,Standard,8,4500,10.99,1,0.8505
VEN0065,2023-04-24,Preferred Service Vendor 065,Standard,8,3413,9.18,1,0.941
VEN0065,2023-05-01,Preferred Service Vendor 065,Standard,8,6188,11.0,1,0.85
VEN0065,2023-05-08,Preferred Service Vendor 065,Standard,8,4114,4.95,0,1.0
VEN0065,2023-05-15,Preferred Service Vendor 065,Standard,8,3825,7.71,0,1.0
VEN0065,2023-05-22,Preferred Service Vendor 065,Standard,8,3026,11.76,1,0.812
VEN0065,2023-05-29,Preferred Service Vendor 065,Standard,8,3352,6.56,0,1.0
VEN0065,2023-06-05,Preferred Service Vendor 065,Standard,8,2121,8.73,1,0.9635
VEN0065,2023-06-12,Preferred Service Vendor 065,Standard,8,4434,11.81,1,0.8095
VEN0065,2023-06-19,Preferred Service Vendor 065,Standard,8,4827,3.63,0,1.0
VEN0065,2023-06-26,Preferred Service Vendor 065,Standard,8,3709,9.24,1,0.938
VEN0065,2023-07-03,Preferred Service Vendor 065,Standard,8,5950,7.39,0,1.0
VEN0065,2023-07-10,Preferred Service Vendor 065,Standard,8,4991,8.2,1,0.99
VEN0065,2023-07-17,Preferred Service Vendor 065,Standard,8,4656,7.31,0,1.0
VEN0065,2023-07-24,Preferred Service Vendor 065,Standard,8,3925,5.34,0,1.0
VEN0065,2023-07-31,Preferred Service Vendor 065,Standard,8,4260,4.61,0,1.0
VEN0065,2023-08-07,Preferred Service Vendor 065,Standard,8,4762,9.15,1,0.9425
VEN0065,2023-08-14,Preferred Service Vendor 065,Standard,8,5081,9.38,1,0.931
VEN0065,2023-08-21,Preferred Service Vendor 065,Standard,8,6142,8.25,1,0.9875
VEN0065,2023-08-28,Preferred Service Vendor 065,Standard,8,3718,6.96,0,1.0
VEN0065,2023-09-04,Preferred Service Vendor 065,Standard,8,4916,11.44,1,0.828
VEN0065,2023-09-11,Preferred Service Vendor 065,Standard,8,2692,6.78,0,1.0
VEN0065,2023-09-18,Preferred Service Vendor 065,Standard,8,2661,12.91,1,0.7545
VEN0065,2023-09-25,Preferred Service Vendor 065,Standard,8,2208,11.96,1,0.802
VEN0065,2023-10-02,Preferred Service Vendor 065,Standard,8,4479,4.35,0,1.0
VEN0065,2023-10-09,Preferred Service Vendor 065,Standard,8,2985,8.19,1,0.9905
VEN0065,2023-10-16,Preferred Service Vendor 065,Standard,8,4545,10.25,1,0.8875
VEN0065,2023-10-23,Preferred Service Vendor 065,Standard,8,5392,6.56,0,1.0
VEN0065,2023-10-30,Preferred Service Vendor 065,Standard,8,2971,6.49,0,1.0
VEN0065,2023-11-06,Preferred Service Vendor 065,Standard,8,4327,8.15,1,0.9925
VEN0065,2023-11-13,Preferred Service Vendor 065,Standard,8,3297,11.41,1,0.8295
VEN0065,2023-11-20,Preferred Service Vendor 065,Standard,8,4401,8.33,1,0.9835
VEN0065,2023-11-27,Preferred Service Vendor 065,Standard,8,4583,12.12,1,0.794
VEN0065,2023-12-04,Preferred Service Vendor 065,Standard,8,3354,9.96,1,0.902
VEN0065,2023-12-11,Preferred Service Vendor 065,Standard,8,4500,9.87,1,0.9065
VEN0065,2023-12-18,Preferred Service Vendor 065,Standard,8,5237,7.16,0,1.0
VEN0065,2023-12-25,Preferred Service Vendor 065,Standard,8,5582,10.45,1,0.8775
VEN0065,2024-01-01,Preferred Service Vendor 065,Standard,8,4243,6.62,0,1.0
VEN0065,2024-01-08,Preferred Service Vendor 065,Standard,8,3371,8.99,1,0.9505
VEN0065,2024-01-15,Preferred Service Vendor 065,Standard,8,1872,9.82,1,0.909
VEN0065,2024-01-22,Preferred Service Vendor 065,Standard,8,3980,5.85,0,1.0
VEN0065,2024-01-29,Preferred Service Vendor 065,Standard,8,4584,12.99,1,0.7505
VEN0065,2024-02-05,Preferred Service Vendor 065,Standard,8,3070,11.12,1,0.844
VEN0065,2024-02-12,Preferred Service Vendor 065,Standard,8,4313,8.24,1,0.988
VEN0065,2024-02-19,Preferred Service Vendor 065,Standard,8,3318,7.5,0,1.0
VEN0065,2024-02-26,Preferred Service Vendor 065,Standard,8,2674,9.06,1,0.947
VEN0065,2024-03-04,Preferred Service Vendor 065,Standard,8,4816,12.78,1,0.761
VEN0065,2024-03-11,Preferred Service Vendor 065,Standard,8,3545,7.84,0,1.0
VEN0065,2024-03-18,Preferred Service Vendor 065,Standard,8,2735,12.58,1,0.771
VEN0065,2024-03-25,Preferred Service Vendor 065,Standard,8,6792,11.02,1,0.849
VEN0065,2024-04-01,Preferred Service Vendor 065,Standard,8,5729,7.25,0,1.0
VEN0065,2024-04-08,Preferred Service Vendor 065,Standard,8,4237,10.37,1,0.8815
VEN0065,2024-04-15,Preferred Service Vendor 065,Standard,8,4109,5.72,0,1.0
VEN0065,2024-04-22,Preferred Service Vendor 065,Standard,8,3097,5.03,0,1.0
VEN0065,2024-04-29,Preferred Service Vendor 065,Standard,8,2135,8.59,1,0.9705
VEN0065,2024-05-06,Preferred Service Vendor 065,Standard,8,4420,12.9,1,0.755
VEN0065,2024-05-13,Preferred Service Vendor 065,Standard,8,2741,6.35,0,1.0
VEN0065,2024-05-20,Preferred Service Vendor 065,Standard,8,3972,10.44,1,0.878
VEN0065,2024-05-27,Preferred Service Vendor 065,Standard,8,6248,8.68,1,0.966
VEN0065,2024-06-03,Preferred Service Vendor 065,Standard,8,4949,9.28,1,0.936
VEN0065,2024-06-10,Preferred Service Vendor 065,Standard,8,4922,9.07,1,0.9465
VEN0065,2024-06-17,Preferred Service Vendor 065,Standard,8,1766,9.75,1,0.9125
VEN0065,2024-06-24,Preferred Service Vendor 065,Standard,8,4088,11.48,1,0.826
VEN0065,2024-07-01,Preferred Service Vendor 065,Standard,8,3137,8.17,1,0.9915
VEN0065,2024-07-08,Preferred Service Vendor 065,Standard,8,2848,7.4,0,1.0
VEN0065,2024-07-15,Preferred Service Vendor 065,Standard,8,3978,4.36,0,1.0
VEN0065,2024-07-22,Preferred Service Vendor 065,Standard,8,2734,9.94,1,0.903
VEN0065,2024-07-29,Preferred Service Vendor 065,Standard,8,4513,13.22,1,0.739
VEN0065,2024-08-05,Preferred Service Vendor 065,Standard,8,3387,7.87,0,1.0
VEN0065,2024-08-12,Preferred Service Vendor 065,Standard,8,3351,9.55,1,0.9225
VEN0065,2024-08-19,Preferred Service Vendor 065,Standard,8,4334,10.61,1,0.8695
VEN0065,2024-08-26,Preferred Service Vendor 065,Standard,8,5771,6.7,0,1.0
VEN0065,2024-09-02,Preferred Service Vendor 065,Standard,8,1480,11.61,1,0.8195
VEN0065,2024-09-09,Preferred Service Vendor 065,Standard,8,3121,11.45,1,0.8275
VEN0065,2024-09-16,Preferred Service Vendor 065,Standard,8,2478,5.83,0,1.0
VEN0065,2024-09-23,Preferred Service Vendor 065,Standard,8,4523,8.17,1,0.9915
VEN0065,2024-09-30,Preferred Service Vendor 065,Standard,8,1788,5.9,0,1.0
VEN0065,2024-10-07,Preferred Service Vendor 065,Standard,8,5571,12.96,1,0.752
VEN0065,2024-10-14,Preferred Service Vendor 065,Standard,8,2700,7.14,0,1.0
VEN0065,2024-10-21,Preferred Service Vendor 065,Standard,8,3293,10.55,1,0.8725
VEN0065,2024-10-28,Preferred Service Vendor 065,Standard,8,1489,10.56,1,0.872
VEN0065,2024-11-04,Preferred Service Vendor 065,Standard,8,4091,11.24,1,0.838
VEN0065,2024-11-11,Preferred Service Vendor 065,Standard,8,4716,8.08,1,0.996
VEN0065,2024-11-18,Preferred Service Vendor 065,Standard,8,4665,11.46,1,0.827
VEN0065,2024-11-25,Preferred Service Vendor 065,Standard,8,2900,8.03,1,0.9985
VEN0065,2024-12-02,Preferred Service Vendor 065,Standard,8,4451,11.59,1,0.8205
VEN0065,2024-12-09,Preferred Service Vendor 065,Standard,8,2691,8.62,1,0.969
VEN0065,2024-12-16,Preferred Service Vendor 065,Standard,8,1690,8.69,1,0.9655
VEN0065,2024-12-23,Preferred Service Vendor 065,Standard,8,4856,12.71,1,0.7645
VEN0065,2024-12-30,Preferred Service Vendor 065,Standard,8,5224,8.44,1,0.978
VEN0066,2023-01-02,Preferred Service Vendor 066,Standard,4,3718,2.82,0,1.0
VEN0066,2023-01-09,Preferred Service Vendor 066,Standard,4,4651,4.65,1,0.9675
VEN0066,2023-01-16,Preferred Service Vendor 066,Standard,4,5255,3.45,0,1.0
VEN0066,2023-01-23,Preferred Service Vendor 066,Standard,4,3052,5.01,1,0.9495
VEN0066,2023-01-30,Preferred Service Vendor 066,Standard,4,3493,1.75,0,1.0
VEN0066,2023-02-06,Preferred Service Vendor 066,Standard,4,4078,4.84,1,0.958
VEN0066,2023-02-13,Preferred Service Vendor 066,Standard,4,2716,5.88,1,0.906
VEN0066,2023-02-20,Preferred Service Vendor 066,Standard,4,6587,2.84,0,1.0
VEN0066,2023-02-27,Preferred Service Vendor 066,Standard,4,4809,3.03,0,1.0
VEN0066,2023-03-06,Preferred Service Vendor 066,Standard,4,4283,2.62,0,1.0
VEN0066,2023-03-13,Preferred Service Vendor 066,Standard,4,5742,4.12,1,0.994
VEN0066,2023-03-20,Preferred Service Vendor 066,Standard,4,3551,2.97,0,1.0
VEN0066,2023-03-27,Preferred Service Vendor 066,Standard,4,4953,5.16,1,0.942
VEN0066,2023-04-03,Preferred Service Vendor 066,Standard,4,5238,3.84,0,1.0
VEN0066,2023-04-10,Preferred Service Vendor 066,Standard,4,4195,6.67,1,0.8665
VEN0066,2023-04-17,Preferred Service Vendor 066,Standard,4,3545,4.93,1,0.9535
VEN0066,2023-04-24,Preferred Service Vendor 066,Standard,4,5123,4.59,1,0.9705
VEN0066,2023-05-01,Preferred Service Vendor 066,Standard,4,4398,7.18,1,0.841
VEN0066,2023-05-08,Preferred Service Vendor 066,Standard,4,3378,4.77,1,0.9615
VEN0066,2023-05-15,Preferred Service Vendor 066,Standard,4,6603,2.45,0,1.0
VEN0066,2023-05-22,Preferred Service Vendor 066,Standard,4,3901,5.05,1,0.9475
VEN0066,2023-05-29,Preferred Service Vendor 066,Standard,4,3502,5.48,1,0.926
VEN0066,2023-06-05,Preferred Service Vendor 066,Standard,4,4947,5.76,1,0.912
VEN0066,2023-06-12,Preferred Service Vendor 066,Standard,4,6514,6.9,1,0.855
VEN0066,2023-06-19,Preferred Service Vendor 066,Standard,4,1933,4.47,1,0.9765
VEN0066,2023-06-26,Preferred Service Vendor 066,Standard,4,5456,4.63,1,0.9685
VEN0066,2023-07-03,Preferred Service Vendor 066,Standard,4,3863,3.41,0,1.0
VEN0066,2023-07-10,Preferred Service Vendor 066,Standard,4,4488,6.02,1,0.899
VEN0066,2023-07-17,Preferred Service Vendor 066,Standard,4,4411,2.39,0,1.0
VEN0066,2023-07-24,Preferred Service Vendor 066,Standard,4,4254,5.53,1,0.9235
VEN0066,2023-07-31,Preferred Service Vendor 066,Standard,4,3487,3.15,0,1.0
VEN0066,2023-08-07,Preferred Service Vendor 066,Standard,4,1738,4.95,1,0.9525
VEN0066,2023-08-14,Preferred Service Vendor 066,Standard,4,4241,3.28,0,1.0
VEN0066,2023-08-21,Preferred Service Vendor 066,Standard,4,2357,3.3,0,1.0
VEN0066,2023-08-28,Preferred Service Vendor 066,Standard,4,2150,3.83,0,1.0
VEN0066,2023-09-04,Preferred Service Vendor 066,Standard,4,5845,3.57,0,1.0
VEN0066,2023-09-11,Preferred Service Vendor 066,Standard,4,3777,3.48,0,1.0
VEN0066,2023-09-18,Preferred Service Vendor 066,Standard,4,3664,4.19,1,0.9905
VEN0066,2023-09-25,Preferred Service Vendor 066,Standard,4,5146,3.18,0,1.0
VEN0066,2023-10-02,Preferred Service Vendor 066,Standard,4,3230,1.55,0,1.0
VEN0066,2023-10-09,Preferred Service Vendor 066,Standard,4,1872,3.71,0,1.0
VEN0066,2023-10-16,Preferred Service Vendor 066,Standard,4,3573,5.45,1,0.9275
VEN0066,2023-10-23,Preferred Service Vendor 066,Standard,4,3850,7.42,1,0.829
VEN0066,2023-10-30,Preferred Service Vendor 066,Standard,4,3774,4.26,1,0.987
VEN0066,2023-11-06,Preferred Service Vendor 066,Standard,4,5371,3.3,0,1.0
VEN0066,2023-11-13,Preferred Service Vendor 066,Standard,4,4026,3.13,0,1.0
VEN0066,2023-11-20,Preferred Service Vendor 066,Standard,4,3236,5.96,1,0.902
VEN0066,2023-11-27,Preferred Service Vendor 066,Standard,4,3431,3.92,0,1.0
VEN0066,2023-12-04,Preferred Service Vendor 066,Standard,4,5569,3.62,0,1.0
VEN0066,2023-12-11,Preferred Service Vendor 066,Standard,4,4806,2.99,0,1.0
VEN0066,2023-12-18,Preferred Service Vendor 066,Standard,4,4029,6.34,1,0.883
VEN0066,2023-12-25,Preferred Service Vendor 066,Standard,4,5272,3.66,0,1.0
VEN0066,2024-01-01,Preferred Service Vendor 066,Standard,4,5525,5.86,1,0.907
VEN0066,2024-01-08,Preferred Service Vendor 066,Standard,4,5384,4.17,1,0.9915
VEN0066,2024-01-15,Preferred Service Vendor 066,Standard,4,3194,1.62,0,1.0
VEN0066,2024-01-22,Preferred Service Vendor 066,Standard,4,3537,4.06,1,0.997
VEN0066,2024-01-29,Preferred Service Vendor 066,Standard,4,5381,5.65,1,0.9175
VEN0066,2024-02-05,Preferred Service Vendor 066,Standard,4,5208,5.67,1,0.9165
VEN0066,2024-02-12,Preferred Service Vendor 066,Standard,4,3819,4.2,1,0.99
VEN0066,2024-02-19,Preferred Service Vendor 066,Standard,4,2265,6.18,1,0.891
VEN0066,2024-02-26,Preferred Service Vendor 066,Standard,4,4917,3.28,0,1.0
VEN0066,2024-03-04,Preferred Service Vendor 066,Standard,4,3272,2.64,0,1.0
VEN0066,2024-03-11,Preferred Service Vendor 066,Standard,4,4501,2.27,0,1.0
VEN0066,2024-03-18,Preferred Service Vendor 066,Standard,4,4063,6.25,1,0.8875
VEN0066,2024-03-25,Preferred Service Vendor 066,Standard,4,4711,2.97,0,1.0
VEN0066,2024-04-01,Preferred Service Vendor 066,Standard,4,4080,4.05,1,0.9975
VEN0066,2024-04-08,Preferred Service Vendor 066,Standard,4,1752,3.57,0,1.0
VEN0066,2024-04-15,Preferred Service Vendor 066,Standard,4,6080,4.36,1,0.982
VEN0066,2024-04-22,Preferred Service Vendor 066,Standard,4,2529,3.26,0,1.0
VEN0066,2024-04-29,Preferred Service Vendor 066,Standard,4,1749,6.41,1,0.8795
VEN0066,2024-05-06,Preferred Service Vendor 066,Standard,4,5171,5.79,1,0.9105
VEN0066,2024-05-13,Preferred Service Vendor 066,Standard,4,3311,3.49,0,1.0
VEN0066,2024-05-20,Preferred Service Vendor 066,Standard,4,3093,5.35,1,0.9325
VEN0066,2024-05-27,Preferred Service Vendor 066,Standard,4,4163,5.24,1,0.938
VEN0066,2024-06-03,Preferred Service Vendor 066,Standard,4,4744,5.92,1,0.904
VEN0066,2024-06-10,Preferred Service Vendor 066,Standard,4,4054,4.32,1,0.984
VEN0066,2024-06-17,Preferred Service Vendor 066,Standard,4,4811,5.76,1,0.912
VEN0066,2024-06-24,Preferred Service Vendor 066,Standard,4,6324,3.86,0,1.0
VEN0066,2024-07-01,Preferred Service Vendor 066,Standard,4,3746,2.54,0,1.0
VEN0066,2024-07-08,Preferred Service Vendor 066,Standard,4,6281,3.1,0,1.0
VEN0066,2024-07-15,Preferred Service Vendor 066,Standard,4,3042,5.32,1,0.934
VEN0066,2024-07-22,Preferred Service Vendor 066,Standard,4,4803,4.56,1,0.972
VEN0066,2024-07-29,Preferred Service Vendor 066,Standard,4,2803,5.24,1,0.938
VEN0066,2024-08-05,Preferred Service Vendor 066,Standard,4,4288,6.05,1,0.8975
VEN0066,2024-08-12,Preferred Service Vendor 066,Standard,4,5586,2.57,0,1.0
VEN0066,2024-08-19,Preferred Service Vendor 066,Standard,4,5142,3.49,0,1.0
VEN0066,2024-08-26,Preferred Service Vendor 066,Standard,4,3025,4.86,1,0.957
VEN0066,2024-09-02,Preferred Service Vendor 066,Standard,4,4831,4.76,1,0.962
VEN0066,2024-09-09,Preferred Service Vendor 066,Standard,4,5807,4.33,1,0.9835
VEN0066,2024-09-16,Preferred Service Vendor 066,Standard,4,4017,5.48,1,0.926
VEN0066,2024-09-23,Preferred Service Vendor 066,Standard,4,6241,3.46,0,1.0
VEN0066,2024-09-30,Preferred Service Vendor 066,Standard,4,3074,5.4,1,0.93
VEN0066,2024-10-07,Preferred Service Vendor 066,Standard,4,4486,3.08,0,1.0
VEN0066,2024-10-14,Preferred Service Vendor 066,Standard,4,3444,4.62,1,0.969
VEN0066,2024-10-21,Preferred Service Vendor 066,Standard,4,6997,3.01,0,1.0
VEN0066,2024-10-28,Preferred Service Vendor 066,Standard,4,3049,3.21,0,1.0
VEN0066,2024-11-04,Preferred Service Vendor 066,Standard,4,3255,7.43,1,0.8285
VEN0066,2024-11-11,Preferred Service Vendor 066,Standard,4,5060,4.3,1,0.985
VEN0066,2024-11-18,Preferred Service Vendor 066,Standard,4,3995,5.22,1,0.939
VEN0066,2024-11-25,Preferred Service Vendor 066,Standard,4,4216,4.44,1,0.978
VEN0066,2024-12-02,Preferred Service Vendor 066,Standard,4,7053,5.81,1,0.9095
VEN0066,2024-12-09,Preferred Service Vendor 066,Standard,4,5282,3.34,0,1.0
VEN0066,2024-12-16,Preferred Service Vendor 066,Standard,4,4521,6.29,1,0.8855
VEN0066,2024-12-23,Preferred Service Vendor 066,Standard,4,3438,6.24,1,0.888
VEN0066,2024-12-30,Preferred Service Vendor 066,Standard,4,4975,4.72,1,0.964
VEN0067,2023-01-02,Preferred Service Vendor 067,Preferred,4,2670,3.93,0,1.0
VEN0067,2023-01-09,Preferred Service Vendor 067,Preferred,4,5160,4.59,1,0.9705
VEN0067,2023-01-16,Preferred Service Vendor 067,Preferred,4,5370,4.62,1,0.969
VEN0067,2023-01-23,Preferred Service Vendor 067,Preferred,4,4328,5.45,1,0.9275
VEN0067,2023-01-30,Preferred Service Vendor 067,Preferred,4,3811,3.65,0,1.0
VEN0067,2023-02-06,Preferred Service Vendor 067,Preferred,4,2546,5.01,1,0.9495
VEN0067,2023-02-13,Preferred Service Vendor 067,Preferred,4,3483,4.93,1,0.9535
VEN0067,2023-02-20,Preferred Service Vendor 067,Preferred,4,3405,5.73,1,0.9135
VEN0067,2023-02-27,Preferred Service Vendor 067,Preferred,4,4062,4.29,1,0.9855
VEN0067,2023-03-06,Preferred Service Vendor 067,Preferred,4,2907,3.7,0,1.0
VEN0067,2023-03-13,Preferred Service Vendor 067,Preferred,4,4638,3.84,0,1.0
VEN0067,2023-03-20,Preferred Service Vendor 067,Preferred,4,4051,3.0,0,1.0
VEN0067,2023-03-27,Preferred Service Vendor 067,Preferred,4,5589,2.63,0,1.0
VEN0067,2023-04-03,Preferred Service Vendor 067,Preferred,4,5320,3.6,0,1.0
VEN0067,2023-04-10,Preferred Service Vendor 067,Preferred,4,6319,5.57,1,0.9215
VEN0067,2023-04-17,Preferred Service Vendor 067,Preferred,4,3392,3.46,0,1.0
VEN0067,2023-04-24,Preferred Service Vendor 067,Preferred,4,4739,3.05,0,1.0
VEN0067,2023-05-01,Preferred Service Vendor 067,Preferred,4,3653,3.17,0,1.0
VEN0067,2023-05-08,Preferred Service Vendor 067,Preferred,4,3587,4.41,1,0.9795
VEN0067,2023-05-15,Preferred Service Vendor 067,Preferred,4,4691,5.87,1,0.9065
VEN0067,2023-05-22,Preferred Service Vendor 067,Preferred,4,3010,1.34,0,1.0
VEN0067,2023-05-29,Preferred Service Vendor 067,Preferred,4,3519,2.98,0,1.0
VEN0067,2023-06-05,Preferred Service Vendor 067,Preferred,4,5078,4.04,1,0.998
VEN0067,2023-06-12,Preferred Service Vendor 067,Preferred,4,3315,4.53,1,0.9735
VEN0067,2023-06-19,Preferred Service Vendor 067,Preferred,4,5699,1.59,0,1.0
VEN0067,2023-06-26,Preferred Service Vendor 067,Preferred,4,3993,2.42,0,1.0
VEN0067,2023-07-03,Preferred Service Vendor 067,Preferred,4,2540,2.29,0,1.0
VEN0067,2023-07-10,Preferred Service Vendor 067,Preferred,4,3955,3.33,0,1.0
VEN0067,2023-07-17,Preferred Service Vendor 067,Preferred,4,3002,3.19,0,1.0
VEN0067,2023-07-24,Preferred Service Vendor 067,Preferred,4,3380,5.06,1,0.947
VEN0067,2023-07-31,Preferred Service Vendor 067,Preferred,4,5574,4.83,1,0.9585
VEN0067,2023-08-07,Preferred Service Vendor 067,Preferred,4,5615,4.34,1,0.983
VEN0067,2023-08-14,Preferred Service Vendor 067,Preferred,4,6691,4.1,1,0.995
VEN0067,2023-08-21,Preferred Service Vendor 067,Preferred,4,3021,5.23,1,0.9385
VEN0067,2023-08-28,Preferred Service Vendor 067,Preferred,4,2926,3.96,0,1.0
VEN0067,2023-09-04,Preferred Service Vendor 067,Preferred,4,4646,3.26,0,1.0
VEN0067,2023-09-11,Preferred Service Vendor 067,Preferred,4,4278,2.1,0,1.0
VEN0067,2023-09-18,Preferred Service Vendor 067,Preferred,4,2147,5.94,1,0.903
VEN0067,2023-09-25,Preferred Service Vendor 067,Preferred,4,3594,5.74,1,0.913
VEN0067,2023-10-02,Preferred Service Vendor 067,Preferred,4,3780,3.89,0,1.0
VEN0067,2023-10-09,Preferred Service Vendor 067,Preferred,4,5265,3.81,0,1.0
VEN0067,2023-10-16,Preferred Service Vendor 067,Preferred,4,3597,4.38,1,0.981
VEN0067,2023-10-23,Preferred Service Vendor 067,Preferred,4,3985,4.63,1,0.9685
VEN0067,2023-10-30,Preferred Service Vendor 067,Preferred,4,5153,3.79,0,1.0
VEN0067,2023-11-06,Preferred Service Vendor 067,Preferred,4,3689,5.99,1,0.9005
VEN0067,2023-11-13,Preferred Service Vendor 067,Preferred,4,5729,3.82,0,1.0
VEN0067,2023-11-20,Preferred Service Vendor 067,Preferred,4,4383,1.62,0,1.0
VEN0067,2023-11-27,Preferred Service Vendor 067,Preferred,4,4959,2.76,0,1.0
VEN0067,2023-12-04,Preferred Service Vendor 067,Preferred,4,3254,4.81,1,0.9595
VEN0067,2023-12-11,Preferred Service Vendor 067,Preferred,4,4424,2.12,0,1.0
VEN0067,2023-12-18,Preferred Service Vendor 067,Preferred,4,3214,6.96,1,0.852
VEN0067,2023-12-25,Preferred Service Vendor 067,Preferred,4,3628,3.41,0,1.0
VEN0067,2024-01-01,Preferred Service Vendor 067,Preferred,4,4141,2.02,0,1.0
VEN0067,2024-01-08,Preferred Service Vendor 067,Preferred,4,2008,6.02,1,0.899
VEN0067,2024-01-15,Preferred Service Vendor 067,Preferred,4,4833,5.16,1,0.942
VEN0067,2024-01-22,Preferred Service Vendor 067,Preferred,4,1490,3.79,0,1.0
VEN0067,2024-01-29,Preferred Service Vendor 067,Preferred,4,4828,4.51,1,0.9745
