consultant_id,week_start_date,consultant_name,vertical_id,vertical_name,requests_handled,capacity_utilization_pct,profitability_pct,revenue,profit,cost
CONT056,2024-06-24,Global Advisor 056,V02,North America,2405,0.8536,0.1701,311175.0,52930.87,258244.13
CONT056,2024-07-01,Global Advisor 056,V02,North America,2589,0.5441,0.1629,324056.32,52788.77,271267.55
CONT056,2024-07-08,Global Advisor 056,V02,North America,2137,0.8332,0.1646,238169.71,39202.73,198966.98
CONT056,2024-07-15,Global Advisor 056,V02,North America,2741,0.6203,0.1565,255015.55,39909.93,215105.62
CONT056,2024-07-22,Global Advisor 056,V02,North America,2316,0.7661,0.1681,247179.55,41550.88,205628.67
CONT056,2024-07-29,Global Advisor 056,V02,North America,3030,0.9828,0.1612,256303.94,41316.2,214987.74
CONT056,2024-08-05,Global Advisor 056,V02,North America,1270,0.6354,0.1682,139217.24,23416.34,115800.9
CONT056,2024-08-12,Global Advisor 056,V02,North America,2213,0.9786,0.1622,251164.92,40738.95,210425.97
CONT056,2024-08-19,Global Advisor 056,V02,North America,2094,0.8734,0.1717,184659.27,31706.0,152953.27
CONT056,2024-08-26,Global Advisor 056,V02,North America,2060,0.7674,0.1748,221123.33,38652.36,182470.97
CONT056,2024-09-02,Global Advisor 056,V02,North America,2242,0.8549,0.1688,173697.07,29320.07,144377.0
CONT056,2024-09-09,Global Advisor 056,V02,North America,1746,0.6461,0.1857,167956.05,31189.44,136766.61
CONT056,2024-09-16,Global Advisor 056,V02,North America,2146,0.6095,0.1631,176203.85,28738.85,147465.0
CONT056,2024-09-23,Global Advisor 056,V02,North America,2117,0.7277,0.1844,187894.24,34647.7,153246.54
CONT056,2024-09-30,Global Advisor 056,V02,North America,1394,0.7065,0.1946,103238.07,20090.13,83147.94
CONT056,2024-10-07,Global Advisor 056,V02,North America,2212,0.6148,0.1725,286276.08,49382.62,236893.46
CONT056,2024-10-14,Global Advisor 056,V02,North America,2051,0.8648,0.1756,266062.9,46720.65,219342.25
CONT056,2024-10-21,Global Advisor 056,V02,North America,1630,0.7709,0.1776,156251.8,27750.32,128501.48
CONT056,2024-10-28,Global Advisor 056,V02,North America,2306,0.8798,0.1662,192443.92,31984.18,160459.74
CONT056,2024-11-04,Global Advisor 056,V02,North America,2619,0.8652,0.1806,333384.92,60209.32,273175.6
CONT056,2024-11-11,Global Advisor 056,V02,North America,2774,0.8542,0.1879,349148.48,65605.0,283543.48
CONT056,2024-11-18,Global Advisor 056,V02,North America,771,0.8236,0.1712,65741.84,11255.0,54486.84
CONT056,2024-11-25,Global Advisor 056,V02,North America,1853,0.9298,0.1919,189552.51,36375.13,153177.38
CONT056,2024-12-02,Global Advisor 056,V02,North America,2093,0.6798,0.1873,175246.45,32823.66,142422.79
CONT056,2024-12-09,Global Advisor 056,V02,North America,2313,0.9749,0.1794,198983.72,35697.68,163286.04
CONT056,2024-12-16,Global Advisor 056,V02,North America,1607,0.6844,0.1824,181077.38,33028.51,148048.87
CONT056,2024-12-23,Global Advisor 056,V02,North America,2683,0.8011,0.1883,359825.4,67755.12,292070.28
CONT056,2024-12-30,Global Advisor 056,V02,North America,2134,0.8831,0.1962,265351.1,52061.89,213289.21
CONT057,2023-01-02,Global Advisor 057,V04,Middle East,3424,0.5985,0.0827,259460.54,21457.39,238003.15
CONT057,2023-01-09,Global Advisor 057,V04,Middle East,2253,0.9213,0.0948,288005.59,27302.93,260702.66
CONT057,2023-01-16,Global Advisor 057,V04,Middle East,3053,0.9391,0.0898,232406.39,20870.09,211536.3
CONT057,2023-01-23,Global Advisor 057,V04,Middle East,2929,0.861,0.1036,281176.86,29129.92,252046.94
CONT057,2023-01-30,Global Advisor 057,V04,Middle East,1197,0.7617,0.0817,93045.93,7601.85,85444.08
CONT057,2023-02-06,Global Advisor 057,V04,Middle East,2292,0.7105,0.0823,220266.78,18127.96,202138.82
CONT057,2023-02-13,Global Advisor 057,V04,Middle East,2946,0.7347,0.0754,217675.16,16412.71,201262.45
CONT057,2023-02-20,Global Advisor 057,V04,Middle East,2518,0.7685,0.109,309634.73,33750.19,275884.54
CONT057,2023-02-27,Global Advisor 057,V04,Middle East,2558,0.8617,0.0936,223483.81,20918.08,202565.73
CONT057,2023-03-06,Global Advisor 057,V04,Middle East,3345,0.9069,0.0885,446913.3,39551.83,407361.47
CONT057,2023-03-13,Global Advisor 057,V04,Middle East,1925,0.7039,0.0878,149341.75,13112.21,136229.54
CONT057,2023-03-20,Global Advisor 057,V04,Middle East,3479,0.9279,0.0998,322391.85,32174.71,290217.14
CONT057,2023-03-27,Global Advisor 057,V04,Middle East,2558,0.7996,0.0866,197139.88,17072.31,180067.57
CONT057,2023-04-03,Global Advisor 057,V04,Middle East,3716,0.8989,0.1085,338949.78,36776.05,302173.73
CONT057,2023-04-10,Global Advisor 057,V04,Middle East,2293,0.822,0.0773,162934.01,12594.8,150339.21
CONT057,2023-04-17,Global Advisor 057,V04,Middle East,2339,0.827,0.0773,261952.88,20248.96,241703.92
CONT057,2023-04-24,Global Advisor 057,V04,Middle East,2342,0.8008,0.0895,180285.8,16135.58,164150.22
CONT057,2023-05-01,Global Advisor 057,V04,Middle East,2239,0.7812,0.0837,253060.5,21181.16,231879.34
CONT057,2023-05-08,Global Advisor 057,V04,Middle East,1880,0.5719,0.0821,242688.11,19924.69,222763.42
CONT057,2023-05-15,Global Advisor 057,V04,Middle East,1661,0.94,0.0867,117996.24,10230.27,107765.97
CONT057,2023-05-22,Global Advisor 057,V04,Middle East,2553,0.8161,0.0763,319541.54,24381.02,295160.52
CONT057,2023-05-29,Global Advisor 057,V04,Middle East,2374,0.9108,0.1107,192493.93,21309.08,171184.85
CONT057,2023-06-05,Global Advisor 057,V04,Middle East,2329,0.9448,0.0932,265526.06,24747.03,240779.03
CONT057,2023-06-12,Global Advisor 057,V04,Middle East,2041,0.7382,0.0817,199533.6,16301.9,183231.7
CONT057,2023-06-19,Global Advisor 057,V04,Middle East,2818,0.8229,0.1144,358925.56,41061.08,317864.48
CONT057,2023-06-26,Global Advisor 057,V04,Middle East,2208,0.7382,0.0833,211134.95,17587.54,193547.41
CONT057,2023-07-03,Global Advisor 057,V04,Middle East,2706,0.655,0.1063,274513.85,29180.82,245333.03
CONT057,2023-07-10,Global Advisor 057,V04,Middle East,2803,0.8831,0.0724,215782.31,15622.64,200159.67
CONT057,2023-07-17,Global Advisor 057,V04,Middle East,1930,0.8672,0.0861,141805.69,12209.47,129596.22
CONT057,2023-07-24,Global Advisor 057,V04,Middle East,2072,0.7491,0.0791,238161.13,18838.55,219322.58
CONT057,2023-07-31,Global Advisor 057,V04,Middle East,2250,0.8831,0.0835,284655.61,23768.74,260886.87
CONT057,2023-08-07,Global Advisor 057,V04,Middle East,1287,0.7349,0.0948,95111.32,9016.55,86094.77
CONT057,2023-08-14,Global Advisor 057,V04,Middle East,2022,0.9433,0.0983,259754.38,25533.86,234220.52
CONT057,2023-08-21,Global Advisor 057,V04,Middle East,2328,0.9094,0.0686,218093.72,14961.23,203132.49
CONT057,2023-08-28,Global Advisor 057,V04,Middle East,1945,0.6116,0.0907,142200.0,12897.54,129302.46
CONT057,2023-09-04,Global Advisor 057,V04,Middle East,1908,0.6475,0.0785,197201.55,15480.32,181721.23
CONT057,2023-09-11,Global Advisor 057,V04,Middle East,1617,0.716,0.0696,118935.84,8277.93,110657.91
CONT057,2023-09-18,Global Advisor 057,V04,Middle East,1578,0.7595,0.0782,140737.91,11005.7,129732.21
CONT057,2023-09-25,Global Advisor 057,V04,Middle East,2081,0.7881,0.0945,211656.22,20001.51,191654.71
CONT057,2023-10-02,Global Advisor 057,V04,Middle East,1812,0.7623,0.0756,142487.41,10772.05,131715.36
CONT057,2023-10-09,Global Advisor 057,V04,Middle East,2096,0.8292,0.0937,153353.92,14369.26,138984.66
CONT057,2023-10-16,Global Advisor 057,V04,Middle East,2721,0.8874,0.0856,307966.39,26361.92,281604.47
CONT057,2023-10-23,Global Advisor 057,V04,Middle East,1626,0.7967,0.0969,118307.59,11464.01,106843.58
CONT057,2023-10-30,Global Advisor 057,V04,Middle East,2109,0.6604,0.1185,159861.99,18943.65,140918.34
CONT057,2023-11-06,Global Advisor 057,V04,Middle East,1803,0.7612,0.0955,157013.65,14994.8,142018.85
CONT057,2023-11-13,Global Advisor 057,V04,Middle East,2352,0.8296,0.0985,272049.9,26796.92,245252.98
CONT057,2023-11-20,Global Advisor 057,V04,Middle East,1880,0.8899,0.1148,173564.05,19925.15,153638.9
CONT057,2023-11-27,Global Advisor 057,V04,Middle East,1557,0.921,0.0951,209725.71,19944.92,189780.79
CONT057,2023-12-04,Global Advisor 057,V04,Middle East,1465,0.8389,0.0873,140754.65,12287.88,128466.77
CONT057,2023-12-11,Global Advisor 057,V04,Middle East,2486,0.7601,0.0923,281979.14,26026.67,255952.47
CONT057,2023-12-18,Global Advisor 057,V04,Middle East,2390,0.8949,0.1212,184681.51,22383.4,162298.11
CONT057,2023-12-25,Global Advisor 057,V04,Middle East,1579,0.621,0.09,172657.41,15539.17,157118.24
CONT057,2024-01-01,Global Advisor 057,V04,Middle East,2153,0.736,0.0955,192750.61,18407.68,174342.93
CONT057,2024-01-08,Global Advisor 057,V04,Middle East,3184,0.8421,0.0955,224430.4,21433.1,202997.3
CONT057,2024-01-15,Global Advisor 057,V04,Middle East,1300,0.6914,0.0898,165182.55,14833.39,150349.16
CONT057,2024-01-22,Global Advisor 057,V04,Middle East,1091,0.7293,0.0797,105526.47,8410.46,97116.01
CONT057,2024-01-29,Global Advisor 057,V04,Middle East,1565,0.904,0.0726,165814.91,12038.16,153776.75
CONT057,2024-02-05,Global Advisor 057,V04,Middle East,2463,0.885,0.0769,315165.33,24236.21,290929.12
CONT057,2024-02-12,Global Advisor 057,V04,Middle East,2659,0.9522,0.098,224760.41,22026.52,202733.89
CONT057,2024-02-19,Global Advisor 057,V04,Middle East,1133,0.7839,0.0742,139309.88,10336.79,128973.09
CONT057,2024-02-26,Global Advisor 057,V04,Middle East,2170,0.6272,0.0858,277638.07,23821.35,253816.72
CONT057,2024-03-04,Global Advisor 057,V04,Middle East,2319,0.8927,0.093,168538.86,15674.11,152864.75
CONT057,2024-03-11,Global Advisor 057,V04,Middle East,1918,0.8755,0.0844,230895.72,19487.6,211408.12
CONT057,2024-03-18,Global Advisor 057,V04,Middle East,2663,0.7615,0.093,263238.38,24481.17,238757.21
CONT057,2024-03-25,Global Advisor 057,V04,Middle East,1881,0.9286,0.0852,153127.33,13046.45,140080.88
CONT057,2024-04-01,Global Advisor 057,V04,Middle East,1574,0.6155,0.0982,120483.42,11831.47,108651.95
CONT057,2024-04-08,Global Advisor 057,V04,Middle East,2105,0.9572,0.0886,162585.06,14405.04,148180.02
CONT057,2024-04-15,Global Advisor 057,V04,Middle East,3292,0.6125,0.0924,348980.39,32245.79,316734.6
CONT057,2024-04-22,Global Advisor 057,V04,Middle East,2008,0.6246,0.0775,269630.14,20896.34,248733.8
CONT057,2024-04-29,Global Advisor 057,V04,Middle East,2191,0.638,0.0844,154694.01,13056.17,141637.84
CONT057,2024-05-06,Global Advisor 057,V04,Middle East,2735,0.6371,0.1037,271966.06,28202.88,243763.18
CONT057,2024-05-13,Global Advisor 057,V04,Middle East,2616,0.7162,0.1024,349092.03,35747.02,313345.01
CONT057,2024-05-20,Global Advisor 057,V04,Middle East,2221,0.674,0.0819,167997.91,13759.03,154238.88
CONT057,2024-05-27,Global Advisor 057,V04,Middle East,3796,0.7747,0.0979,478517.14,46846.83,431670.31
CONT057,2024-06-03,Global Advisor 057,V04,Middle East,2044,0.6268,0.1054,230639.73,24309.43,206330.3
CONT057,2024-06-10,Global Advisor 057,V04,Middle East,1729,0.8902,0.0825,136790.78,11285.24,125505.54
CONT057,2024-06-17,Global Advisor 057,V04,Middle East,3188,0.8997,0.0905,416199.5,37666.05,378533.45
CONT057,2024-06-24,Global Advisor 057,V04,Middle East,1307,0.9126,0.0873,106483.87,9296.04,97187.83
CONT057,2024-07-01,Global Advisor 057,V04,Middle East,2174,0.6873,0.0957,203846.85,19508.14,184338.71
CONT057,2024-07-08,Global Advisor 057,V04,Middle East,2675,0.8404,0.0732,227296.47,16638.1,210658.37
CONT057,2024-07-15,Global Advisor 057,V04,Middle East,2916,0.7019,0.0708,280499.97,19859.4,260640.57
CONT057,2024-07-22,Global Advisor 057,V04,Middle East,2408,0.869,0.1122,319568.99,35855.64,283713.35
CONT057,2024-07-29,Global Advisor 057,V04,Middle East,1975,0.8859,0.0834,257048.57,21437.85,235610.72
CONT057,2024-08-05,Global Advisor 057,V04,Middle East,2431,0.9056,0.0907,225908.39,20489.89,205418.5
CONT057,2024-08-12,Global Advisor 057,V04,Middle East,2382,0.6629,0.0884,254308.69,22480.89,231827.8
CONT057,2024-08-19,Global Advisor 057,V04,Middle East,2849,0.8766,0.0855,232041.49,19839.55,212201.94
CONT057,2024-08-26,Global Advisor 057,V04,Middle East,1488,0.5452,0.0958,125938.1,12064.87,113873.23
CONT057,2024-09-02,Global Advisor 057,V04,Middle East,2286,0.847,0.0728,231778.47,16873.47,214905.0
CONT057,2024-09-09,Global Advisor 057,V04,Middle East,2732,0.9644,0.0884,335988.17,29701.35,306286.82
CONT057,2024-09-16,Global Advisor 057,V04,Middle East,2402,0.6493,0.1091,221923.15,24211.82,197711.33
CONT057,2024-09-23,Global Advisor 057,V04,Middle East,1219,0.6101,0.0924,145979.48,13488.5,132490.98
CONT057,2024-09-30,Global Advisor 057,V04,Middle East,1818,0.7779,0.1083,186886.88,20239.85,166647.03
CONT057,2024-10-07,Global Advisor 057,V04,Middle East,1833,0.646,0.0574,151520.99,8697.3,142823.69
CONT057,2024-10-14,Global Advisor 057,V04,Middle East,2444,0.7274,0.0892,227118.8,20259.0,206859.8
CONT057,2024-10-21,Global Advisor 057,V04,Middle East,1540,0.819,0.097,182254.77,17678.71,164576.06
CONT057,2024-10-28,Global Advisor 057,V04,Middle East,1251,0.99,0.0921,136802.6,12599.52,124203.08
CONT057,2024-11-04,Global Advisor 057,V04,Middle East,2104,0.7393,0.0934,275751.66,25755.21,249996.45
CONT057,2024-11-11,Global Advisor 057,V04,Middle East,2262,0.7674,0.0759,217989.41,16545.4,201444.01
CONT057,2024-11-18,Global Advisor 057,V04,Middle East,1713,0.7255,0.101,152651.05,15417.76,137233.29
CONT057,2024-11-25,Global Advisor 057,V04,Middle East,1548,0.7551,0.0853,152945.9,13046.29,139899.61
CONT057,2024-12-02,Global Advisor 057,V04,Middle East,2182,0.99,0.0883,285550.25,25214.09,260336.16
CONT057,2024-12-09,Global Advisor 057,V04,Middle East,3029,0.6213,0.0943,236795.16,22329.78,214465.38
CONT057,2024-12-16,Global Advisor 057,V04,Middle East,1538,0.8251,0.1108,150511.69,16676.7,133834.99
CONT057,2024-12-23,Global Advisor 057,V04,Middle East,2969,0.7656,0.0942,279444.44,26323.67,253120.77
CONT057,2024-12-30,Global Advisor 057,V04,Middle East,2474,0.6661,0.0846,236350.97,19995.29,216355.68
CONT058,2023-01-02,Global Advisor 058,V11,Southeast Asia,2233,0.817,0.1186,183627.85,21778.26,161849.59
CONT058,2023-01-09,Global Advisor 058,V11,Southeast Asia,2326,0.7869,0.1075,177251.78,19054.57,158197.21
CONT058,2023-01-16,Global Advisor 058,V11,Southeast Asia,3255,0.7903,0.0936,332904.82,31159.89,301744.93
CONT058,2023-01-23,Global Advisor 058,V11,Southeast Asia,2381,0.7536,0.0965,271371.94,26187.39,245184.55
CONT058,2023-01-30,Global Advisor 058,V11,Southeast Asia,1614,0.6618,0.0679,157689.28,10707.1,146982.18
CONT058,2023-02-06,Global Advisor 058,V11,Southeast Asia,2332,0.8693,0.0929,194607.52,18079.04,176528.48
CONT058,2023-02-13,Global Advisor 058,V11,Southeast Asia,2499,0.6696,0.1023,308543.06,31563.96,276979.1
CONT058,2023-02-20,Global Advisor 058,V11,Southeast Asia,2643,0.7234,0.0896,300222.94,26899.98,273322.96
CONT058,2023-02-27,Global Advisor 058,V11,Southeast Asia,2792,0.7024,0.1008,279481.76,28171.76,251310.0
CONT058,2023-03-06,Global Advisor 058,V11,Southeast Asia,1352,0.7603,0.1027,111755.51,11477.29,100278.22
CONT058,2023-03-13,Global Advisor 058,V11,Southeast Asia,1498,0.9623,0.0925,120991.02,11191.67,109799.35
CONT058,2023-03-20,Global Advisor 058,V11,Southeast Asia,2463,0.7711,0.0847,261664.29,22162.97,239501.32
CONT058,2023-03-27,Global Advisor 058,V11,Southeast Asia,1763,0.6994,0.0795,126982.69,10095.12,116887.57
CONT058,2023-04-03,Global Advisor 058,V11,Southeast Asia,3639,0.7315,0.0794,348038.1,27634.23,320403.87
CONT058,2023-04-10,Global Advisor 058,V11,Southeast Asia,3213,0.5949,0.098,264346.17,25905.92,238440.25
CONT058,2023-04-17,Global Advisor 058,V11,Southeast Asia,3073,0.7974,0.086,232202.38,19969.4,212232.98
CONT058,2023-04-24,Global Advisor 058,V11,Southeast Asia,3184,0.6796,0.0805,332753.72,26786.67,305967.05
CONT058,2023-05-01,Global Advisor 058,V11,Southeast Asia,3018,0.8431,0.0648,343226.57,22241.08,320985.49
CONT058,2023-05-08,Global Advisor 058,V11,Southeast Asia,1552,0.99,0.0882,145783.57,12858.11,132925.46
CONT058,2023-05-15,Global Advisor 058,V11,Southeast Asia,1907,0.7699,0.0815,156163.09,12727.29,143435.8
CONT058,2023-05-22,Global Advisor 058,V11,Southeast Asia,2767,0.5886,0.0753,268030.09,20182.67,247847.42
CONT058,2023-05-29,Global Advisor 058,V11,Southeast Asia,1808,0.45,0.0919,146296.74,13444.67,132852.07
CONT058,2023-06-05,Global Advisor 058,V11,Southeast Asia,2199,0.6874,0.1273,247627.36,31522.96,216104.4
CONT058,2023-06-12,Global Advisor 058,V11,Southeast Asia,1765,0.9768,0.1083,236666.83,25631.02,211035.81
CONT058,2023-06-19,Global Advisor 058,V11,Southeast Asia,1282,0.8423,0.0814,110897.28,9027.04,101870.24
CONT058,2023-06-26,Global Advisor 058,V11,Southeast Asia,1990,0.6247,0.0964,202302.98,19502.01,182800.97
CONT058,2023-07-03,Global Advisor 058,V11,Southeast Asia,2033,0.817,0.1006,232234.32,23362.77,208871.55
CONT058,2023-07-10,Global Advisor 058,V11,Southeast Asia,1030,0.7364,0.1025,115098.83,11797.63,103301.2
CONT058,2023-07-17,Global Advisor 058,V11,Southeast Asia,2863,0.816,0.0605,206696.58,12505.14,194191.44
CONT058,2023-07-24,Global Advisor 058,V11,Southeast Asia,2411,0.948,0.0895,224878.71,20126.64,204752.07
CONT058,2023-07-31,Global Advisor 058,V11,Southeast Asia,2704,0.5872,0.0836,227847.91,19048.09,208799.82
CONT058,2023-08-07,Global Advisor 058,V11,Southeast Asia,2644,0.8868,0.0906,352206.72,31909.93,320296.79
CONT058,2023-08-14,Global Advisor 058,V11,Southeast Asia,1946,0.7248,0.0788,159303.95,12553.15,146750.8
CONT058,2023-08-21,Global Advisor 058,V11,Southeast Asia,1788,0.7656,0.1053,218771.44,23036.63,195734.81
CONT058,2023-08-28,Global Advisor 058,V11,Southeast Asia,1207,0.7574,0.0861,137129.68,11806.87,125322.81
CONT058,2023-09-04,Global Advisor 058,V11,Southeast Asia,2017,0.7701,0.0876,238206.79,20866.91,217339.88
CONT058,2023-09-11,Global Advisor 058,V11,Southeast Asia,1818,0.8071,0.0809,199662.21,16152.67,183509.54
CONT058,2023-09-18,Global Advisor 058,V11,Southeast Asia,1461,0.9088,0.0734,157354.23,11549.8,145804.43
CONT058,2023-09-25,Global Advisor 058,V11,Southeast Asia,2236,0.6951,0.083,261033.63,21665.79,239367.84
CONT058,2023-10-02,Global Advisor 058,V11,Southeast Asia,1748,0.6797,0.0729,235822.01,17191.42,218630.59
CONT058,2023-10-09,Global Advisor 058,V11,Southeast Asia,2488,0.6937,0.0705,244162.36,17213.45,226948.91
CONT058,2023-10-16,Global Advisor 058,V11,Southeast Asia,2986,0.7458,0.1175,302542.05,35548.69,266993.36
CONT058,2023-10-23,Global Advisor 058,V11,Southeast Asia,1739,0.874,0.1025,200463.78,20547.54,179916.24
CONT058,2023-10-30,Global Advisor 058,V11,Southeast Asia,2259,0.7589,0.0886,266327.8,23596.64,242731.16
CONT058,2023-11-06,Global Advisor 058,V11,Southeast Asia,2050,0.7912,0.0844,228744.34,19306.02,209438.32
CONT058,2023-11-13,Global Advisor 058,V11,Southeast Asia,3015,0.8946,0.0903,372882.99,33671.33,339211.66
CONT058,2023-11-20,Global Advisor 058,V11,Southeast Asia,2250,0.7201,0.0835,281763.03,23527.21,258235.82
CONT058,2023-11-27,Global Advisor 058,V11,Southeast Asia,1480,0.775,0.0722,148554.49,10725.63,137828.86
CONT058,2023-12-04,Global Advisor 058,V11,Southeast Asia,2268,0.5781,0.0938,177634.0,16662.07,160971.93
CONT058,2023-12-11,Global Advisor 058,V11,Southeast Asia,2542,0.7361,0.1081,221444.71,23938.17,197506.54
CONT058,2023-12-18,Global Advisor 058,V11,Southeast Asia,2151,0.7576,0.0706,153593.54,10843.7,142749.84
CONT058,2023-12-25,Global Advisor 058,V11,Southeast Asia,1265,0.8905,0.0697,110427.92,7696.83,102731.09
CONT058,2024-01-01,Global Advisor 058,V11,Southeast Asia,2341,0.7081,0.0801,280237.76,22447.04,257790.72
CONT058,2024-01-08,Global Advisor 058,V11,Southeast Asia,2972,0.9556,0.1079,350704.89,37841.06,312863.83
CONT058,2024-01-15,Global Advisor 058,V11,Southeast Asia,2544,0.7299,0.0903,274259.66,24765.65,249494.01
CONT058,2024-01-22,Global Advisor 058,V11,Southeast Asia,2135,0.8432,0.0823,164025.81,13499.32,150526.49
CONT058,2024-01-29,Global Advisor 058,V11,Southeast Asia,2638,0.8843,0.0999,290047.88,28975.78,261072.1
CONT058,2024-02-05,Global Advisor 058,V11,Southeast Asia,3378,0.5427,0.0662,452772.97,29973.57,422799.4
CONT058,2024-02-12,Global Advisor 058,V11,Southeast Asia,2194,0.7053,0.0816,240976.91,19663.72,221313.19
CONT058,2024-02-19,Global Advisor 058,V11,Southeast Asia,2258,0.7679,0.0862,300218.53,25878.84,274339.69
CONT058,2024-02-26,Global Advisor 058,V11,Southeast Asia,2767,0.5464,0.0732,323550.36,23683.89,299866.47
CONT058,2024-03-04,Global Advisor 058,V11,Southeast Asia,1743,0.8619,0.0852,184529.68,15721.93,168807.75
CONT058,2024-03-11,Global Advisor 058,V11,Southeast Asia,2424,0.8217,0.0855,219802.4,18793.11,201009.29
CONT058,2024-03-18,Global Advisor 058,V11,Southeast Asia,1669,0.7928,0.0751,214773.14,16129.46,198643.68
CONT058,2024-03-25,Global Advisor 058,V11,Southeast Asia,2881,0.6765,0.0745,374325.86,27887.28,346438.58
CONT058,2024-04-01,Global Advisor 058,V11,Southeast Asia,2230,0.8526,0.0886,215624.42,19104.32,196520.1
CONT058,2024-04-08,Global Advisor 058,V11,Southeast Asia,2761,0.6901,0.0933,201830.68,18830.8,182999.88
CONT058,2024-04-15,Global Advisor 058,V11,Southeast Asia,3202,0.9796,0.0695,361874.57,25150.28,336724.29
CONT058,2024-04-22,Global Advisor 058,V11,Southeast Asia,1844,0.7277,0.0906,201338.49,18241.27,183097.22
CONT058,2024-04-29,Global Advisor 058,V11,Southeast Asia,1704,0.8709,0.1059,176271.84,18667.19,157604.65
CONT058,2024-05-06,Global Advisor 058,V11,Southeast Asia,2791,0.99,0.0902,258989.25,23360.83,235628.42
CONT058,2024-05-13,Global Advisor 058,V11,Southeast Asia,2307,0.8227,0.0861,238297.13,20517.38,217779.75
CONT058,2024-05-20,Global Advisor 058,V11,Southeast Asia,3452,0.8611,0.0887,275259.56,24415.52,250844.04
CONT058,2024-05-27,Global Advisor 058,V11,Southeast Asia,2623,0.6767,0.0818,272182.67,22264.54,249918.13
CONT058,2024-06-03,Global Advisor 058,V11,Southeast Asia,988,0.7787,0.0878,115984.68,10183.45,105801.23
CONT058,2024-06-10,Global Advisor 058,V11,Southeast Asia,2505,0.7312,0.0978,263280.69,25748.85,237531.84
CONT058,2024-06-17,Global Advisor 058,V11,Southeast Asia,2353,0.644,0.0905,274251.72,24819.78,249431.94
CONT058,2024-06-24,Global Advisor 058,V11,Southeast Asia,2064,0.8366,0.0967,209065.6,20216.64,188848.96
CONT058,2024-07-01,Global Advisor 058,V11,Southeast Asia,1949,0.8118,0.095,164246.96,15603.46,148643.5
CONT058,2024-07-08,Global Advisor 058,V11,Southeast Asia,3152,0.869,0.0864,355224.68,30691.41,324533.27
CONT058,2024-07-15,Global Advisor 058,V11,Southeast Asia,2395,0.6049,0.0957,200664.9,19203.63,181461.27
CONT058,2024-07-22,Global Advisor 058,V11,Southeast Asia,1743,0.692,0.097,207730.15,20149.82,187580.33
CONT058,2024-07-29,Global Advisor 058,V11,Southeast Asia,2042,0.7221,0.0924,157855.62,14585.86,143269.76
CONT058,2024-08-05,Global Advisor 058,V11,Southeast Asia,2003,0.7449,0.0872,197150.75,17191.55,179959.2
CONT058,2024-08-12,Global Advisor 058,V11,Southeast Asia,2141,0.7849,0.0957,209539.64,20052.94,189486.7
CONT058,2024-08-19,Global Advisor 058,V11,Southeast Asia,2007,0.6193,0.0888,221991.9,19712.88,202279.02
CONT058,2024-08-26,Global Advisor 058,V11,Southeast Asia,2110,0.7967,0.1074,172261.93,18500.93,153761.0
CONT058,2024-09-02,Global Advisor 058,V11,Southeast Asia,1928,0.6671,0.1081,158096.71,17090.25,141006.46
CONT058,2024-09-09,Global Advisor 058,V11,Southeast Asia,2273,0.99,0.0843,289648.05,24417.33,265230.72
CONT058,2024-09-16,Global Advisor 058,V11,Southeast Asia,1733,0.8313,0.077,184488.49,14205.61,170282.88
CONT058,2024-09-23,Global Advisor 058,V11,Southeast Asia,1515,0.7375,0.0909,137757.93,12522.2,125235.73
CONT058,2024-09-30,Global Advisor 058,V11,Southeast Asia,1754,0.6966,0.0853,137175.14,11701.04,125474.1
CONT058,2024-10-07,Global Advisor 058,V11,Southeast Asia,2730,0.7871,0.0941,276318.68,26001.59,250317.09
CONT058,2024-10-14,Global Advisor 058,V11,Southeast Asia,1577,0.8161,0.0895,143884.42,12877.66,131006.76
CONT058,2024-10-21,Global Advisor 058,V11,Southeast Asia,1914,0.9282,0.083,175142.56,14536.83,160605.73
CONT058,2024-10-28,Global Advisor 058,V11,Southeast Asia,2492,0.6418,0.0881,278246.51,24513.52,253732.99
CONT058,2024-11-04,Global Advisor 058,V11,Southeast Asia,1315,0.8927,0.0916,172756.94,15824.54,156932.4
CONT058,2024-11-11,Global Advisor 058,V11,Southeast Asia,2027,0.8161,0.0862,192604.78,16602.53,176002.25
CONT058,2024-11-18,Global Advisor 058,V11,Southeast Asia,947,0.9483,0.0949,76604.43,7269.76,69334.67
CONT058,2024-11-25,Global Advisor 058,V11,Southeast Asia,1924,0.775,0.1124,247256.88,27791.67,219465.21
CONT058,2024-12-02,Global Advisor 058,V11,Southeast Asia,2150,0.7378,0.0764,221349.09,16911.07,204438.02
CONT058,2024-12-09,Global Advisor 058,V11,Southeast Asia,2393,0.7979,0.0901,227255.02,20475.68,206779.34
CONT058,2024-12-16,Global Advisor 058,V11,Southeast Asia,2844,0.845,0.1024,255590.72,26172.49,229418.23
CONT058,2024-12-23,Global Advisor 058,V11,Southeast Asia,1945,0.6368,0.0912,185659.92,16932.18,168727.74
CONT058,2024-12-30,Global Advisor 058,V11,Southeast Asia,2104,0.8332,0.124,282987.15,35090.41,247896.74
CONT059,2023-01-02,Global Advisor 059,V08,Canada,1982,0.7146,0.1076,235742.57,25365.9,210376.67
CONT059,2023-01-09,Global Advisor 059,V08,Canada,1901,0.7321,0.1193,246702.39,29431.6,217270.79
